timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:49:54.448, 1 %, 544 MiB, 274.30 W, 2910 MHz, 55
2026/09/13 18:49:54.698, 32 %, 2080 MiB, 98.70 W, 2910 MHz, 54
2026/09/13 18:49:54.948, 32 %, 4576 MiB, 98.70 W, 2910 MHz, 54
2026/09/13 18:49:55.198, 25 %, 6976 MiB, 96.00 W, 2910 MHz, 53
2026/09/13 18:49:55.448, 25 %, 10304 MiB, 96.00 W, 2910 MHz, 53
2026/09/13 18:49:55.699, 69 %, 10400 MiB, 130.84 W, 2872 MHz, 61
2026/09/13 18:49:55.949, 69 %, 10400 MiB, 130.84 W, 2872 MHz, 61
2026/09/13 18:49:56.199, 99 %, 10400 MiB, 294.45 W, 2902 MHz, 61
2026/09/13 18:49:56.449, 99 %, 10400 MiB, 294.45 W, 2902 MHz, 61
2026/09/13 18:49:56.699, 99 %, 10400 MiB, 429.56 W, 2850 MHz, 64
2026/09/13 18:49:56.949, 99 %, 10400 MiB, 429.56 W, 2850 MHz, 64
2026/09/13 18:49:57.199, 0 %, 10400 MiB, 385.44 W, 2902 MHz, 56
2026/09/13 18:49:57.450, 0 %, 508 MiB, 385.44 W, 2902 MHz, 56
2026/09/13 18:49:57.700, 0 %, 544 MiB, 230.85 W, 2910 MHz, 54
2026/09/13 18:49:57.950, 0 %, 1344 MiB, 230.85 W, 2910 MHz, 54
2026/09/13 18:49:58.200, 26 %, 3840 MiB, 98.27 W, 2910 MHz, 54
2026/09/13 18:49:58.450, 26 %, 6240 MiB, 98.27 W, 2910 MHz, 54
2026/09/13 18:49:58.701, 70 %, 10304 MiB, 104.78 W, 2910 MHz, 56
2026/09/13 18:49:58.951, 70 %, 10400 MiB, 104.78 W, 2910 MHz, 56
2026/09/13 18:49:59.201, 99 %, 10400 MiB, 179.62 W, 2857 MHz, 60
2026/09/13 18:49:59.451, 99 %, 10400 MiB, 179.62 W, 2857 MHz, 60
2026/09/13 18:49:59.701, 99 %, 10400 MiB, 341.01 W, 2902 MHz, 61
2026/09/13 18:49:59.951, 99 %, 10400 MiB, 341.01 W, 2902 MHz, 61
2026/09/13 18:50:00.201, 99 %, 10400 MiB, 439.34 W, 2872 MHz, 64
2026/09/13 18:50:00.451, 99 %, 10400 MiB, 439.34 W, 2872 MHz, 64
2026/09/13 18:50:00.702, 0 %, 2 MiB, 370.89 W, 2910 MHz, 56
2026/09/13 18:50:00.966, 0 %, 544 MiB, 370.89 W, 2910 MHz, 56
2026/09/13 18:50:01.216, 0 %, 544 MiB, 185.56 W, 2910 MHz, 54
2026/09/13 18:50:01.466, 0 %, 1728 MiB, 185.56 W, 2910 MHz, 54
2026/09/13 18:50:01.717, 27 %, 4256 MiB, 98.11 W, 2910 MHz, 54
2026/09/13 18:50:01.967, 27 %, 6560 MiB, 98.11 W, 2910 MHz, 54
2026/09/13 18:50:02.217, 74 %, 10304 MiB, 104.45 W, 2910 MHz, 55
2026/09/13 18:50:02.467, 74 %, 10400 MiB, 104.45 W, 2910 MHz, 55
2026/09/13 18:50:02.717, 99 %, 10400 MiB, 190.90 W, 2857 MHz, 60
2026/09/13 18:50:02.967, 99 %, 10400 MiB, 190.90 W, 2857 MHz, 60
2026/09/13 18:50:03.217, 99 %, 10400 MiB, 329.69 W, 2902 MHz, 61
2026/09/13 18:50:03.468, 99 %, 10400 MiB, 329.69 W, 2902 MHz, 61
2026/09/13 18:50:03.718, 99 %, 10400 MiB, 438.45 W, 2872 MHz, 64
2026/09/13 18:50:03.968, 99 %, 10400 MiB, 438.45 W, 2872 MHz, 64
2026/09/13 18:50:04.218, 0 %, 2 MiB, 361.75 W, 2910 MHz, 56
2026/09/13 18:50:04.490, 0 %, 544 MiB, 361.75 W, 2910 MHz, 56
2026/09/13 18:50:04.740, 0 %, 544 MiB, 181.61 W, 2910 MHz, 54
2026/09/13 18:50:04.990, 0 %, 1824 MiB, 181.61 W, 2910 MHz, 54
2026/09/13 18:50:05.241, 27 %, 4352 MiB, 98.32 W, 2910 MHz, 54
2026/09/13 18:50:05.491, 27 %, 6784 MiB, 98.32 W, 2910 MHz, 54
2026/09/13 18:50:05.741, 73 %, 10304 MiB, 103.72 W, 2910 MHz, 55
2026/09/13 18:50:05.991, 73 %, 10432 MiB, 103.72 W, 2910 MHz, 55
2026/09/13 18:50:06.241, 99 %, 10432 MiB, 193.26 W, 2857 MHz, 60
2026/09/13 18:50:06.492, 99 %, 10432 MiB, 193.26 W, 2857 MHz, 60
2026/09/13 18:50:06.742, 99 %, 10432 MiB, 332.88 W, 2902 MHz, 61
2026/09/13 18:50:06.992, 99 %, 10432 MiB, 332.88 W, 2902 MHz, 61
2026/09/13 18:50:07.242, 99 %, 10432 MiB, 442.42 W, 2872 MHz, 64
2026/09/13 18:50:07.492, 99 %, 10432 MiB, 442.42 W, 2872 MHz, 64
2026/09/13 18:50:07.742, 18 %, 32 MiB, 311.80 W, 2910 MHz, 55
2026/09/13 18:50:07.992, 18 %, 544 MiB, 311.80 W, 2910 MHz, 55
2026/09/13 18:50:08.243, 0 %, 1344 MiB, 159.07 W, 2910 MHz, 54
2026/09/13 18:50:08.493, 0 %, 3680 MiB, 159.07 W, 2910 MHz, 54
2026/09/13 18:50:08.743, 26 %, 6112 MiB, 98.53 W, 2910 MHz, 53
2026/09/13 18:50:08.993, 26 %, 10304 MiB, 98.53 W, 2910 MHz, 53
2026/09/13 18:50:09.243, 2 %, 10432 MiB, 104.26 W, 2910 MHz, 53
2026/09/13 18:50:09.493, 2 %, 10432 MiB, 104.26 W, 2910 MHz, 53
2026/09/13 18:50:09.744, 99 %, 10432 MiB, 237.24 W, 2902 MHz, 61
2026/09/13 18:50:09.994, 99 %, 10432 MiB, 237.24 W, 2902 MHz, 61
2026/09/13 18:50:10.244, 99 %, 10432 MiB, 413.90 W, 2850 MHz, 65
2026/09/13 18:50:10.494, 99 %, 10432 MiB, 413.90 W, 2850 MHz, 65
2026/09/13 18:50:10.744, 0 %, 10432 MiB, 413.92 W, 2880 MHz, 58
2026/09/13 18:50:10.994, 0 %, 2 MiB, 413.92 W, 2880 MHz, 58
2026/09/13 18:50:11.248, 1 %, 544 MiB, 245.20 W, 2910 MHz, 54
2026/09/13 18:50:11.499, 1 %, 544 MiB, 245.20 W, 2910 MHz, 54
2026/09/13 18:50:11.749, 44 %, 3072 MiB, 98.11 W, 2910 MHz, 54
2026/09/13 18:50:11.999, 44 %, 5536 MiB, 98.11 W, 2910 MHz, 54
2026/09/13 18:50:12.249, 25 %, 10304 MiB, 94.98 W, 2910 MHz, 53
2026/09/13 18:50:12.499, 25 %, 10304 MiB, 94.98 W, 2910 MHz, 53
2026/09/13 18:50:12.750, 98 %, 10400 MiB, 143.14 W, 2872 MHz, 59
2026/09/13 18:50:13.000, 98 %, 10400 MiB, 143.14 W, 2872 MHz, 59
2026/09/13 18:50:13.250, 99 %, 10400 MiB, 290.29 W, 2902 MHz, 61
2026/09/13 18:50:13.500, 99 %, 10400 MiB, 290.29 W, 2902 MHz, 61
2026/09/13 18:50:13.750, 99 %, 10400 MiB, 436.61 W, 2857 MHz, 64
2026/09/13 18:50:14.000, 99 %, 10400 MiB, 436.61 W, 2857 MHz, 64
2026/09/13 18:50:14.250, 0 %, 2 MiB, 371.41 W, 2902 MHz, 56
2026/09/13 18:50:14.501, 0 %, 544 MiB, 371.41 W, 2902 MHz, 56
2026/09/13 18:50:14.751, 0 %, 544 MiB, 197.57 W, 2910 MHz, 54
2026/09/13 18:50:15.001, 0 %, 1920 MiB, 197.57 W, 2910 MHz, 54
2026/09/13 18:50:15.251, 27 %, 4448 MiB, 98.37 W, 2910 MHz, 54
2026/09/13 18:50:15.501, 27 %, 6848 MiB, 98.37 W, 2910 MHz, 54
2026/09/13 18:50:15.751, 74 %, 10304 MiB, 104.80 W, 2910 MHz, 55
2026/09/13 18:50:16.002, 74 %, 10400 MiB, 104.80 W, 2910 MHz, 55
2026/09/13 18:50:16.252, 99 %, 10400 MiB, 181.16 W, 2865 MHz, 60
2026/09/13 18:50:16.502, 99 %, 10400 MiB, 181.16 W, 2865 MHz, 60
2026/09/13 18:50:16.752, 99 %, 10400 MiB, 328.69 W, 2902 MHz, 61
2026/09/13 18:50:17.002, 99 %, 10400 MiB, 328.69 W, 2902 MHz, 61
2026/09/13 18:50:17.252, 99 %, 10400 MiB, 439.55 W, 2872 MHz, 64
2026/09/13 18:50:17.502, 99 %, 10400 MiB, 439.55 W, 2872 MHz, 64
2026/09/13 18:50:17.753, 18 %, 4 MiB, 338.39 W, 2910 MHz, 55
2026/09/13 18:50:18.003, 18 %, 544 MiB, 338.39 W, 2910 MHz, 55
2026/09/13 18:50:18.253, 0 %, 544 MiB, 177.10 W, 2910 MHz, 54
2026/09/13 18:50:18.503, 0 %, 3200 MiB, 177.10 W, 2910 MHz, 54
2026/09/13 18:50:18.753, 26 %, 5664 MiB, 98.00 W, 2910 MHz, 54
2026/09/13 18:50:19.004, 26 %, 10304 MiB, 98.00 W, 2910 MHz, 54
2026/09/13 18:50:19.254, 4 %, 10304 MiB, 104.60 W, 2910 MHz, 54
2026/09/13 18:50:19.504, 4 %, 10400 MiB, 104.60 W, 2910 MHz, 54
2026/09/13 18:50:19.754, 99 %, 10400 MiB, 213.64 W, 2902 MHz, 60
2026/09/13 18:50:20.004, 99 %, 10400 MiB, 213.64 W, 2902 MHz, 60
2026/09/13 18:50:20.254, 99 %, 10400 MiB, 382.52 W, 2887 MHz, 61
2026/09/13 18:50:20.505, 99 %, 10400 MiB, 382.52 W, 2887 MHz, 61
2026/09/13 18:50:20.755, 99 %, 10400 MiB, 445.17 W, 2872 MHz, 64
2026/09/13 18:50:21.005, 99 %, 10400 MiB, 445.17 W, 2872 MHz, 64
2026/09/13 18:50:21.255, 18 %, 21 MiB, 334.63 W, 2910 MHz, 55
2026/09/13 18:50:21.506, 18 %, 544 MiB, 334.63 W, 2910 MHz, 55
2026/09/13 18:50:21.756, 0 %, 1344 MiB, 139.83 W, 2910 MHz, 54
2026/09/13 18:50:22.006, 0 %, 3552 MiB, 139.83 W, 2910 MHz, 54
2026/09/13 18:50:22.256, 26 %, 5984 MiB, 98.21 W, 2910 MHz, 53
2026/09/13 18:50:22.506, 26 %, 10304 MiB, 98.21 W, 2910 MHz, 53
2026/09/13 18:50:22.757, 4 %, 10400 MiB, 104.97 W, 2910 MHz, 53
2026/09/13 18:50:23.007, 4 %, 10400 MiB, 104.97 W, 2910 MHz, 53
2026/09/13 18:50:23.257, 99 %, 10400 MiB, 230.16 W, 2902 MHz, 61
2026/09/13 18:50:23.507, 99 %, 10400 MiB, 230.16 W, 2902 MHz, 61
2026/09/13 18:50:23.757, 98 %, 10400 MiB, 405.33 W, 2850 MHz, 66
2026/09/13 18:50:24.007, 98 %, 10400 MiB, 405.33 W, 2850 MHz, 66
2026/09/13 18:50:24.257, 99 %, 10400 MiB, 447.71 W, 2872 MHz, 64
2026/09/13 18:50:24.508, 99 %, 10397 MiB, 447.71 W, 2872 MHz, 64
2026/09/13 18:50:24.758, 12 %, 40 MiB, 321.55 W, 2910 MHz, 55
2026/09/13 18:50:25.008, 12 %, 544 MiB, 321.55 W, 2910 MHz, 55
2026/09/13 18:50:25.258, 0 %, 1344 MiB, 153.27 W, 2910 MHz, 54
2026/09/13 18:50:25.508, 0 %, 3840 MiB, 153.27 W, 2910 MHz, 54
2026/09/13 18:50:25.758, 26 %, 6272 MiB, 97.43 W, 2910 MHz, 53
2026/09/13 18:50:26.009, 26 %, 10304 MiB, 97.43 W, 2910 MHz, 53
2026/09/13 18:50:26.259, 2 %, 10400 MiB, 104.64 W, 2910 MHz, 53
2026/09/13 18:50:26.509, 2 %, 10400 MiB, 104.64 W, 2910 MHz, 53
2026/09/13 18:50:26.759, 99 %, 10400 MiB, 251.11 W, 2902 MHz, 61
2026/09/13 18:50:27.009, 99 %, 10400 MiB, 251.11 W, 2902 MHz, 61
2026/09/13 18:50:27.259, 98 %, 10400 MiB, 412.93 W, 2865 MHz, 64
2026/09/13 18:50:27.509, 98 %, 10400 MiB, 412.93 W, 2865 MHz, 64
2026/09/13 18:50:27.759, 28 %, 10400 MiB, 425.99 W, 2880 MHz, 59
2026/09/13 18:50:28.010, 28 %, 2 MiB, 425.99 W, 2880 MHz, 59
2026/09/13 18:50:28.260, 1 %, 544 MiB, 280.36 W, 2910 MHz, 55
2026/09/13 18:50:28.510, 1 %, 544 MiB, 280.36 W, 2910 MHz, 55
2026/09/13 18:50:28.760, 29 %, 2624 MiB, 110.30 W, 2910 MHz, 54
2026/09/13 18:50:29.010, 29 %, 5120 MiB, 110.30 W, 2910 MHz, 54
2026/09/13 18:50:29.260, 25 %, 8832 MiB, 95.30 W, 2910 MHz, 53
2026/09/13 18:50:29.511, 25 %, 10304 MiB, 95.30 W, 2910 MHz, 53
2026/09/13 18:50:29.761, 67 %, 10400 MiB, 130.93 W, 2872 MHz, 61
2026/09/13 18:50:30.011, 67 %, 10400 MiB, 130.93 W, 2872 MHz, 61
2026/09/13 18:50:30.261, 99 %, 10400 MiB, 276.10 W, 2902 MHz, 61
2026/09/13 18:50:30.511, 99 %, 10400 MiB, 276.10 W, 2902 MHz, 61
2026/09/13 18:50:30.761, 99 %, 10400 MiB, 429.05 W, 2850 MHz, 64
2026/09/13 18:50:31.011, 99 %, 10400 MiB, 429.05 W, 2850 MHz, 64
2026/09/13 18:50:31.262, 0 %, 2 MiB, 384.83 W, 2895 MHz, 56
2026/09/13 18:50:31.538, 0 %, 544 MiB, 384.83 W, 2895 MHz, 56
2026/09/13 18:50:31.788, 0 %, 544 MiB, 210.66 W, 2910 MHz, 54
2026/09/13 18:50:32.038, 0 %, 1760 MiB, 210.66 W, 2910 MHz, 54
2026/09/13 18:50:32.288, 27 %, 4288 MiB, 98.50 W, 2910 MHz, 54
2026/09/13 18:50:32.539, 27 %, 6720 MiB, 98.50 W, 2910 MHz, 54
2026/09/13 18:50:32.789, 56 %, 10304 MiB, 102.82 W, 2910 MHz, 54
2026/09/13 18:50:33.039, 56 %, 10400 MiB, 102.82 W, 2910 MHz, 54
2026/09/13 18:50:33.289, 99 %, 10400 MiB, 175.32 W, 2872 MHz, 60
2026/09/13 18:50:33.539, 99 %, 10400 MiB, 175.32 W, 2872 MHz, 60
2026/09/13 18:50:33.789, 99 %, 10400 MiB, 317.46 W, 2902 MHz, 61
2026/09/13 18:50:34.039, 99 %, 10400 MiB, 317.46 W, 2902 MHz, 61
2026/09/13 18:50:34.290, 99 %, 10400 MiB, 441.60 W, 2872 MHz, 64
2026/09/13 18:50:34.540, 99 %, 10400 MiB, 441.60 W, 2872 MHz, 64
2026/09/13 18:50:34.790, 0 %, 2 MiB, 367.14 W, 2910 MHz, 56
2026/09/13 18:50:35.040, 0 %, 544 MiB, 367.14 W, 2910 MHz, 56
2026/09/13 18:50:35.290, 0 %, 544 MiB, 186.34 W, 2910 MHz, 54
2026/09/13 18:50:35.540, 0 %, 2560 MiB, 186.34 W, 2910 MHz, 54
2026/09/13 18:50:35.791, 27 %, 5088 MiB, 98.25 W, 2910 MHz, 54
2026/09/13 18:50:36.041, 27 %, 8640 MiB, 98.25 W, 2910 MHz, 54
2026/09/13 18:50:36.291, 53 %, 10304 MiB, 103.82 W, 2910 MHz, 54
2026/09/13 18:50:36.541, 53 %, 10400 MiB, 103.82 W, 2910 MHz, 54
2026/09/13 18:50:36.791, 99 %, 10400 MiB, 190.41 W, 2880 MHz, 60
2026/09/13 18:50:37.041, 99 %, 10400 MiB, 190.41 W, 2880 MHz, 60
2026/09/13 18:50:37.291, 99 %, 10400 MiB, 337.25 W, 2902 MHz, 61
2026/09/13 18:50:37.541, 99 %, 10400 MiB, 337.25 W, 2902 MHz, 61
2026/09/13 18:50:37.792, 99 %, 10400 MiB, 445.67 W, 2880 MHz, 64
2026/09/13 18:50:38.042, 99 %, 10400 MiB, 445.67 W, 2880 MHz, 64
2026/09/13 18:50:38.292, 5 %, 21 MiB, 351.19 W, 2910 MHz, 55
2026/09/13 18:50:38.542, 5 %, 544 MiB, 351.19 W, 2910 MHz, 55
2026/09/13 18:50:38.792, 0 %, 544 MiB, 158.92 W, 2910 MHz, 54
2026/09/13 18:50:39.042, 0 %, 3424 MiB, 158.92 W, 2910 MHz, 54
2026/09/13 18:50:39.293, 27 %, 5856 MiB, 98.13 W, 2910 MHz, 54
2026/09/13 18:50:39.543, 27 %, 10304 MiB, 98.13 W, 2910 MHz, 54
2026/09/13 18:50:39.793, 4 %, 10304 MiB, 105.04 W, 2910 MHz, 54
2026/09/13 18:50:40.043, 4 %, 10304 MiB, 105.04 W, 2910 MHz, 54
2026/09/13 18:50:40.293, 99 %, 10304 MiB, 211.46 W, 2902 MHz, 61
2026/09/13 18:50:40.543, 99 %, 10304 MiB, 211.46 W, 2902 MHz, 61
2026/09/13 18:50:40.794, 99 %, 10304 MiB, 381.51 W, 2895 MHz, 63
2026/09/13 18:50:41.044, 99 %, 10304 MiB, 381.51 W, 2895 MHz, 63
2026/09/13 18:50:41.294, 99 %, 10304 MiB, 450.61 W, 2880 MHz, 64
2026/09/13 18:50:41.544, 99 %, 2 MiB, 450.61 W, 2880 MHz, 64
2026/09/13 18:50:41.803, 17 %, 544 MiB, 323.60 W, 2910 MHz, 55
2026/09/13 18:50:42.053, 17 %, 544 MiB, 323.60 W, 2910 MHz, 55
2026/09/13 18:50:42.304, 0 %, 1792 MiB, 155.40 W, 2910 MHz, 54
2026/09/13 18:50:42.554, 0 %, 4320 MiB, 155.40 W, 2910 MHz, 54
2026/09/13 18:50:42.804, 26 %, 6720 MiB, 96.13 W, 2910 MHz, 54
2026/09/13 18:50:43.054, 26 %, 10304 MiB, 96.13 W, 2910 MHz, 54
2026/09/13 18:50:43.304, 1 %, 10304 MiB, 103.56 W, 2910 MHz, 53
2026/09/13 18:50:43.555, 1 %, 10304 MiB, 103.56 W, 2910 MHz, 53
2026/09/13 18:50:43.805, 99 %, 10304 MiB, 236.37 W, 2902 MHz, 61
2026/09/13 18:50:44.055, 99 %, 10304 MiB, 236.37 W, 2902 MHz, 61
2026/09/13 18:50:44.305, 98 %, 10304 MiB, 413.46 W, 2880 MHz, 64
2026/09/13 18:50:44.555, 98 %, 10304 MiB, 413.46 W, 2880 MHz, 64
2026/09/13 18:50:44.805, 75 %, 10304 MiB, 446.29 W, 2872 MHz, 65
2026/09/13 18:50:45.055, 75 %, 2 MiB, 446.29 W, 2872 MHz, 65
2026/09/13 18:50:45.306, 1 %, 544 MiB, 280.20 W, 2910 MHz, 55
2026/09/13 18:50:45.556, 1 %, 544 MiB, 280.20 W, 2910 MHz, 55
2026/09/13 18:50:45.806, 32 %, 3168 MiB, 127.13 W, 2910 MHz, 54
2026/09/13 18:50:46.056, 32 %, 5632 MiB, 127.13 W, 2910 MHz, 54
2026/09/13 18:50:46.306, 25 %, 10304 MiB, 96.15 W, 2910 MHz, 53
2026/09/13 18:50:46.557, 25 %, 10304 MiB, 96.15 W, 2910 MHz, 53
2026/09/13 18:50:46.807, 76 %, 10400 MiB, 133.21 W, 2872 MHz, 61
2026/09/13 18:50:47.057, 76 %, 10400 MiB, 133.21 W, 2872 MHz, 61
2026/09/13 18:50:47.307, 99 %, 10400 MiB, 296.91 W, 2902 MHz, 61
2026/09/13 18:50:47.557, 99 %, 10400 MiB, 296.91 W, 2902 MHz, 61
2026/09/13 18:50:47.807, 99 %, 10400 MiB, 432.26 W, 2850 MHz, 64
2026/09/13 18:50:48.057, 99 %, 10400 MiB, 432.26 W, 2850 MHz, 64
2026/09/13 18:50:48.308, 0 %, 2 MiB, 383.51 W, 2902 MHz, 56
2026/09/13 18:50:48.558, 0 %, 544 MiB, 383.51 W, 2902 MHz, 56
2026/09/13 18:50:48.808, 0 %, 544 MiB, 204.43 W, 2910 MHz, 54
2026/09/13 18:50:49.058, 0 %, 2432 MiB, 204.43 W, 2910 MHz, 54
2026/09/13 18:50:49.308, 26 %, 4960 MiB, 98.02 W, 2910 MHz, 54
2026/09/13 18:50:49.558, 26 %, 8032 MiB, 98.02 W, 2910 MHz, 54
2026/09/13 18:50:49.808, 75 %, 10304 MiB, 103.54 W, 2910 MHz, 55
2026/09/13 18:50:50.059, 75 %, 10400 MiB, 103.54 W, 2910 MHz, 55
2026/09/13 18:50:50.309, 99 %, 10400 MiB, 189.35 W, 2872 MHz, 60
2026/09/13 18:50:50.559, 99 %, 10400 MiB, 189.35 W, 2872 MHz, 60
2026/09/13 18:50:50.809, 99 %, 10400 MiB, 330.52 W, 2902 MHz, 61
2026/09/13 18:50:51.059, 99 %, 10400 MiB, 330.52 W, 2902 MHz, 61
2026/09/13 18:50:51.309, 99 %, 10400 MiB, 443.67 W, 2880 MHz, 64
2026/09/13 18:50:51.560, 99 %, 10397 MiB, 443.67 W, 2880 MHz, 64
2026/09/13 18:50:51.810, 18 %, 544 MiB, 334.59 W, 2910 MHz, 55
2026/09/13 18:50:52.060, 18 %, 544 MiB, 334.59 W, 2910 MHz, 55
2026/09/13 18:50:52.310, 0 %, 1792 MiB, 140.97 W, 2910 MHz, 54
2026/09/13 18:50:52.560, 0 %, 4320 MiB, 140.97 W, 2910 MHz, 54
2026/09/13 18:50:52.810, 26 %, 6720 MiB, 96.96 W, 2910 MHz, 53
2026/09/13 18:50:53.061, 26 %, 10304 MiB, 96.96 W, 2910 MHz, 53
2026/09/13 18:50:53.311, 3 %, 10400 MiB, 104.46 W, 2910 MHz, 53
2026/09/13 18:50:53.561, 3 %, 10400 MiB, 104.46 W, 2910 MHz, 53
2026/09/13 18:50:53.811, 99 %, 10400 MiB, 236.94 W, 2902 MHz, 61
2026/09/13 18:50:54.061, 99 %, 10400 MiB, 236.94 W, 2902 MHz, 61
2026/09/13 18:50:54.311, 98 %, 10400 MiB, 412.77 W, 2865 MHz, 64
2026/09/13 18:50:54.561, 98 %, 10400 MiB, 412.77 W, 2865 MHz, 64
2026/09/13 18:50:54.812, 31 %, 10400 MiB, 427.14 W, 2880 MHz, 60
2026/09/13 18:50:55.062, 31 %, 22 MiB, 427.14 W, 2880 MHz, 60
2026/09/13 18:50:55.312, 1 %, 544 MiB, 281.55 W, 2910 MHz, 55
2026/09/13 18:50:55.562, 1 %, 1344 MiB, 281.55 W, 2910 MHz, 55
2026/09/13 18:50:55.812, 42 %, 3680 MiB, 111.18 W, 2910 MHz, 54
2026/09/13 18:50:56.063, 42 %, 6112 MiB, 111.18 W, 2910 MHz, 54
2026/09/13 18:50:56.313, 25 %, 10304 MiB, 94.50 W, 2910 MHz, 53
2026/09/13 18:50:56.563, 25 %, 10400 MiB, 94.50 W, 2910 MHz, 53
2026/09/13 18:50:56.813, 98 %, 10400 MiB, 147.88 W, 2872 MHz, 59
2026/09/13 18:50:57.063, 98 %, 10400 MiB, 147.88 W, 2872 MHz, 59
2026/09/13 18:50:57.313, 99 %, 10400 MiB, 311.01 W, 2902 MHz, 61
2026/09/13 18:50:57.564, 99 %, 10400 MiB, 311.01 W, 2902 MHz, 61
2026/09/13 18:50:57.814, 99 %, 10400 MiB, 437.90 W, 2865 MHz, 64
2026/09/13 18:50:58.064, 99 %, 10400 MiB, 437.90 W, 2865 MHz, 64
2026/09/13 18:50:58.314, 0 %, 2 MiB, 371.11 W, 2902 MHz, 56
2026/09/13 18:50:58.578, 0 %, 544 MiB, 371.11 W, 2902 MHz, 56
2026/09/13 18:50:58.828, 0 %, 544 MiB, 214.60 W, 2910 MHz, 54
2026/09/13 18:50:59.078, 0 %, 3072 MiB, 214.60 W, 2910 MHz, 54
2026/09/13 18:50:59.328, 27 %, 5568 MiB, 98.64 W, 2910 MHz, 54
2026/09/13 18:50:59.579, 27 %, 10304 MiB, 98.64 W, 2910 MHz, 54
2026/09/13 18:50:59.829, 42 %, 10304 MiB, 103.77 W, 2910 MHz, 54
2026/09/13 18:51:00.079, 42 %, 10432 MiB, 103.77 W, 2910 MHz, 54
2026/09/13 18:51:00.329, 99 %, 10432 MiB, 193.49 W, 2880 MHz, 60
2026/09/13 18:51:00.579, 99 %, 10432 MiB, 193.49 W, 2880 MHz, 60
2026/09/13 18:51:00.829, 99 %, 10432 MiB, 356.43 W, 2902 MHz, 61
2026/09/13 18:51:01.079, 99 %, 10432 MiB, 356.43 W, 2902 MHz, 61
2026/09/13 18:51:01.330, 99 %, 10432 MiB, 442.96 W, 2872 MHz, 64
2026/09/13 18:51:01.580, 99 %, 2 MiB, 442.96 W, 2872 MHz, 64
2026/09/13 18:51:01.830, 0 %, 544 MiB, 299.95 W, 2910 MHz, 55
2026/09/13 18:51:02.080, 0 %, 544 MiB, 299.95 W, 2910 MHz, 55
2026/09/13 18:51:02.330, 0 %, 2304 MiB, 147.08 W, 2910 MHz, 54
2026/09/13 18:51:02.580, 0 %, 4768 MiB, 147.08 W, 2910 MHz, 54
2026/09/13 18:51:02.831, 25 %, 7136 MiB, 96.29 W, 2910 MHz, 53
2026/09/13 18:51:03.081, 25 %, 10304 MiB, 96.29 W, 2910 MHz, 53
2026/09/13 18:51:03.331, 0 %, 10432 MiB, 104.97 W, 2910 MHz, 53
2026/09/13 18:51:03.581, 0 %, 10432 MiB, 104.97 W, 2910 MHz, 53
2026/09/13 18:51:03.831, 99 %, 10432 MiB, 242.73 W, 2902 MHz, 61
2026/09/13 18:51:04.081, 99 %, 10432 MiB, 242.73 W, 2902 MHz, 61
2026/09/13 18:51:04.331, 99 %, 10432 MiB, 420.95 W, 2850 MHz, 64
2026/09/13 18:51:04.582, 99 %, 10432 MiB, 420.95 W, 2850 MHz, 64
2026/09/13 18:51:04.832, 0 %, 10429 MiB, 409.20 W, 2887 MHz, 58
2026/09/13 18:51:05.082, 0 %, 544 MiB, 409.20 W, 2887 MHz, 58
2026/09/13 18:51:05.332, 1 %, 544 MiB, 262.58 W, 2910 MHz, 54
2026/09/13 18:51:05.582, 1 %, 1664 MiB, 262.58 W, 2910 MHz, 54
2026/09/13 18:51:05.832, 33 %, 4224 MiB, 98.56 W, 2910 MHz, 54
2026/09/13 18:51:06.083, 33 %, 6624 MiB, 98.56 W, 2910 MHz, 54
2026/09/13 18:51:06.333, 25 %, 10304 MiB, 94.72 W, 2910 MHz, 53
2026/09/13 18:51:06.583, 25 %, 10400 MiB, 94.72 W, 2910 MHz, 53
2026/09/13 18:51:06.833, 98 %, 10400 MiB, 151.37 W, 2865 MHz, 60
2026/09/13 18:51:07.083, 98 %, 10400 MiB, 151.37 W, 2865 MHz, 60
2026/09/13 18:51:07.333, 99 %, 10400 MiB, 321.50 W, 2902 MHz, 61
2026/09/13 18:51:07.584, 99 %, 10400 MiB, 321.50 W, 2902 MHz, 61
2026/09/13 18:51:07.834, 99 %, 10400 MiB, 441.47 W, 2880 MHz, 64
2026/09/13 18:51:08.084, 99 %, 10400 MiB, 441.47 W, 2880 MHz, 64
2026/09/13 18:51:08.334, 0 %, 21 MiB, 362.25 W, 2910 MHz, 56
2026/09/13 18:51:08.585, 0 %, 544 MiB, 362.25 W, 2910 MHz, 56
2026/09/13 18:51:08.835, 0 %, 1344 MiB, 177.39 W, 2910 MHz, 54
2026/09/13 18:51:09.085, 0 %, 3424 MiB, 177.39 W, 2910 MHz, 54
2026/09/13 18:51:09.335, 27 %, 5856 MiB, 98.29 W, 2910 MHz, 53
2026/09/13 18:51:09.585, 27 %, 10304 MiB, 98.29 W, 2910 MHz, 53
2026/09/13 18:51:09.835, 23 %, 10400 MiB, 104.50 W, 2910 MHz, 54
2026/09/13 18:51:10.086, 23 %, 10400 MiB, 104.50 W, 2910 MHz, 54
2026/09/13 18:51:10.336, 99 %, 10400 MiB, 200.96 W, 2902 MHz, 60
