#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:11:34       1    357     42      -     98     41      0      0      0      0  12481   2355  19919  19918      0 
 20260812    03:11:35       0    356     47      -    100     33      0      0      0      0  12481   2415  19507  19506      0 
 20260812    03:11:35       1    342     42      -     98     41      0      0      0      0  12481   2392  20143  20142      0 
 20260812    03:11:36       0    342     44      -    100     85      0      0      0      0  12481   2422  19507  19506      0 
 20260812    03:11:36       1    354     43      -     96     39      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:37       0    429     53      -    100     36      0      0      0      0  12481   2422  19731  19730      0 
 20260812    03:11:37       1    168     38      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:38       0    431     47      -     99     57      0      0      0      0  12481   2422  19731  19730      0 
 20260812    03:11:38       1     98     38      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:39       0    396     53      -    100     32      0      0      0      0  12481   2415  19731  19730      0 
 20260812    03:11:39       1     92     37      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:40       0    445     52      -    100     29      0      0      0      0  12481   2407  19731  19730      0 
 20260812    03:11:40       1     91     37      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:41       0    354     52      -    100     28      0      0      0      0  12481   2415  19731  19730      0 
 20260812    03:11:41       1     90     37      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:42       0    339     47      -    100     86      0      0      0      0  12481   2422  19731  19730      0 
 20260812    03:11:42       1     90     37      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:43       0    414     55      -    100     36      0      0      0      0  12481   2422  20275  20274      0 
 20260812    03:11:43       1     91     37      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:44       0    451     50      -     99     51      0      0      0      0  12481   2422  20275  20274      0 
 20260812    03:11:44       1     90     37      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:11:46       0    385     55      -    100     32      0      0      0      0  12481   2415  20275  20274      0 
 20260812    03:11:46       1     91     36      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:47       0    452     54      -    100     25      0      0      0      0  12481   2407  20275  20274      0 
 20260812    03:11:47       1     91     36      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:48       0    364     53      -     99     62      0      0      0      0  12481   2415  20275  20274      0 
 20260812    03:11:48       1     90     36      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:49       0    345     49      -    100     86      0      0      0      0  12481   2422  20275  20274      0 
 20260812    03:11:49       1     90     36      -      0      0      0      0      0      0  12481   2362  20143  20142      0 
 20260812    03:11:50       0    357     55      -    100     35      0      0      0      0  12481   2422  20851  20850      0 
 20260812    03:11:50       1    153     44      -     96     39      0      0      0      0  12481   2340  20335  20334      0 
 20260812    03:11:51       0    479     56      -    100     30      0      0      0      0  12481   2415  20851  20850      0 
 20260812    03:11:51       1    353     43      -     96     37      0      0      0      0  12481   2370  20559  20558      0 
 20260812    03:11:52       0    376     55      -    100     38      0      0      0      0  12481   2422  21139  21138      0 
 20260812    03:11:52       1    385     47      -     96     40      0      0      0      0  12481   2392  20655  20654      0 
 20260812    03:11:53       0    486     56      -    100     29      0      0      0      0  12481   2422  21139  21138      0 
 20260812    03:11:53       1    345     44      -     95     39      0      0      0      0  12481   2377  20879  20878      0 
 20260812    03:11:54       0    477     59      -    100     37      0      0      0      0  12481   2422  21427  21426      0 
 20260812    03:11:54       1    371     45      -     94     24      0      0      0      0  12481   2407  20975  20974      0 
 20260812    03:11:55       0    435     57      -    100     35      0      0      0      0  12481   2422  21715  21714      0 
 20260812    03:11:55       1    382     47      -     95     30      0      0      0      0  12481   2407  21199  21198      0 
 20260812    03:11:56       0    492     59      -    100     35      0      0      0      0  12481   2422  21715  21714      0 
 20260812    03:11:56       1    372     48      -     96     41      0      0      0      0  12481   2400  21391  21390      0 
