timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:32:38.914, 28 %, 4864 MiB, 98.50 W, 2910 MHz, 53
2026/09/13 18:32:39.164, 28 %, 8000 MiB, 98.50 W, 2910 MHz, 53
2026/09/13 18:32:39.414, 14 %, 10304 MiB, 104.17 W, 2910 MHz, 54
2026/09/13 18:32:39.664, 14 %, 10400 MiB, 104.17 W, 2910 MHz, 54
2026/09/13 18:32:39.914, 99 %, 10400 MiB, 218.04 W, 2902 MHz, 61
2026/09/13 18:32:40.164, 99 %, 10400 MiB, 218.04 W, 2902 MHz, 61
2026/09/13 18:32:40.415, 99 %, 10400 MiB, 371.66 W, 2872 MHz, 64
2026/09/13 18:32:40.665, 99 %, 10400 MiB, 371.66 W, 2872 MHz, 64
2026/09/13 18:32:40.915, 99 %, 10400 MiB, 444.14 W, 2872 MHz, 61
2026/09/13 18:32:41.165, 99 %, 10397 MiB, 444.14 W, 2872 MHz, 61
2026/09/13 18:32:41.415, 0 %, 544 MiB, 311.97 W, 2910 MHz, 55
2026/09/13 18:32:41.665, 0 %, 544 MiB, 311.97 W, 2910 MHz, 55
2026/09/13 18:32:41.915, 0 %, 1728 MiB, 144.95 W, 2910 MHz, 54
2026/09/13 18:32:42.166, 0 %, 4288 MiB, 144.95 W, 2910 MHz, 54
2026/09/13 18:32:42.416, 25 %, 6720 MiB, 96.26 W, 2910 MHz, 53
2026/09/13 18:32:42.666, 25 %, 10304 MiB, 96.26 W, 2910 MHz, 53
2026/09/13 18:32:42.916, 26 %, 10400 MiB, 113.49 W, 2872 MHz, 59
2026/09/13 18:32:43.166, 26 %, 10400 MiB, 113.49 W, 2872 MHz, 59
2026/09/13 18:32:43.416, 99 %, 10400 MiB, 279.86 W, 2902 MHz, 61
2026/09/13 18:32:43.667, 99 %, 10400 MiB, 279.86 W, 2902 MHz, 61
2026/09/13 18:32:43.917, 99 %, 10400 MiB, 438.17 W, 2850 MHz, 64
2026/09/13 18:32:44.167, 99 %, 10400 MiB, 438.17 W, 2850 MHz, 64
2026/09/13 18:32:44.417, 0 %, 10400 MiB, 398.23 W, 2895 MHz, 56
2026/09/13 18:32:44.667, 0 %, 21 MiB, 398.23 W, 2895 MHz, 56
2026/09/13 18:32:44.917, 0 %, 544 MiB, 247.92 W, 2910 MHz, 54
2026/09/13 18:32:45.168, 0 %, 1344 MiB, 247.92 W, 2910 MHz, 54
2026/09/13 18:32:45.418, 27 %, 3616 MiB, 98.20 W, 2910 MHz, 54
2026/09/13 18:32:45.668, 27 %, 6080 MiB, 98.20 W, 2910 MHz, 54
2026/09/13 18:32:45.918, 52 %, 10304 MiB, 101.39 W, 2910 MHz, 54
2026/09/13 18:32:46.168, 52 %, 10400 MiB, 101.39 W, 2910 MHz, 54
2026/09/13 18:32:46.419, 99 %, 10400 MiB, 167.16 W, 2857 MHz, 60
2026/09/13 18:32:46.669, 99 %, 10400 MiB, 167.16 W, 2857 MHz, 60
2026/09/13 18:32:46.919, 99 %, 10400 MiB, 329.77 W, 2902 MHz, 61
2026/09/13 18:32:47.169, 99 %, 10400 MiB, 329.77 W, 2902 MHz, 61
2026/09/13 18:32:47.419, 99 %, 10400 MiB, 439.22 W, 2872 MHz, 64
2026/09/13 18:32:47.669, 99 %, 10400 MiB, 439.22 W, 2872 MHz, 64
2026/09/13 18:32:47.919, 0 %, 10397 MiB, 382.85 W, 2902 MHz, 55
2026/09/13 18:32:48.170, 0 %, 544 MiB, 382.85 W, 2902 MHz, 55
2026/09/13 18:32:48.420, 0 %, 544 MiB, 224.69 W, 2910 MHz, 54
2026/09/13 18:32:48.670, 0 %, 1824 MiB, 224.69 W, 2910 MHz, 54
2026/09/13 18:32:48.920, 27 %, 4352 MiB, 99.50 W, 2910 MHz, 54
2026/09/13 18:32:49.170, 27 %, 6784 MiB, 99.50 W, 2910 MHz, 54
2026/09/13 18:32:49.421, 61 %, 10304 MiB, 104.47 W, 2910 MHz, 54
2026/09/13 18:32:49.671, 61 %, 10400 MiB, 104.47 W, 2910 MHz, 54
2026/09/13 18:32:49.921, 99 %, 10400 MiB, 198.64 W, 2902 MHz, 61
2026/09/13 18:32:50.171, 99 %, 10400 MiB, 198.64 W, 2902 MHz, 61
2026/09/13 18:32:50.421, 99 %, 10400 MiB, 351.24 W, 2902 MHz, 61
2026/09/13 18:32:50.671, 99 %, 10400 MiB, 351.24 W, 2902 MHz, 61
2026/09/13 18:32:50.921, 99 %, 10400 MiB, 440.26 W, 2872 MHz, 64
2026/09/13 18:32:51.172, 99 %, 10400 MiB, 440.26 W, 2872 MHz, 64
2026/09/13 18:32:51.422, 0 %, 2 MiB, 361.70 W, 2910 MHz, 55
2026/09/13 18:32:51.672, 0 %, 544 MiB, 361.70 W, 2910 MHz, 55
2026/09/13 18:32:51.922, 0 %, 544 MiB, 199.98 W, 2910 MHz, 54
2026/09/13 18:32:52.172, 0 %, 2080 MiB, 199.98 W, 2910 MHz, 54
2026/09/13 18:32:52.422, 27 %, 4608 MiB, 98.23 W, 2910 MHz, 54
2026/09/13 18:32:52.673, 27 %, 7008 MiB, 98.23 W, 2910 MHz, 54
2026/09/13 18:32:52.923, 42 %, 10304 MiB, 103.66 W, 2910 MHz, 54
2026/09/13 18:32:53.173, 42 %, 10304 MiB, 103.66 W, 2910 MHz, 54
2026/09/13 18:32:53.423, 99 %, 10304 MiB, 199.87 W, 2902 MHz, 61
2026/09/13 18:32:53.673, 99 %, 10304 MiB, 199.87 W, 2902 MHz, 61
2026/09/13 18:32:53.923, 99 %, 10304 MiB, 355.54 W, 2902 MHz, 65
2026/09/13 18:32:54.174, 99 %, 10304 MiB, 355.54 W, 2902 MHz, 65
2026/09/13 18:32:54.424, 99 %, 10304 MiB, 445.69 W, 2872 MHz, 65
2026/09/13 18:32:54.674, 99 %, 10304 MiB, 445.69 W, 2872 MHz, 65
2026/09/13 18:32:54.924, 18 %, 2 MiB, 343.31 W, 2910 MHz, 55
2026/09/13 18:32:55.179, 18 %, 544 MiB, 343.31 W, 2910 MHz, 55
2026/09/13 18:32:55.429, 0 %, 544 MiB, 148.66 W, 2910 MHz, 54
2026/09/13 18:32:55.680, 0 %, 3040 MiB, 148.66 W, 2910 MHz, 54
2026/09/13 18:32:55.930, 26 %, 5536 MiB, 98.14 W, 2910 MHz, 53
2026/09/13 18:32:56.180, 26 %, 10304 MiB, 98.14 W, 2910 MHz, 53
2026/09/13 18:32:56.430, 4 %, 10304 MiB, 103.99 W, 2865 MHz, 53
2026/09/13 18:32:56.680, 4 %, 10304 MiB, 103.99 W, 2865 MHz, 53
2026/09/13 18:32:56.931, 99 %, 10304 MiB, 229.84 W, 2902 MHz, 61
2026/09/13 18:32:57.181, 99 %, 10304 MiB, 229.84 W, 2902 MHz, 61
2026/09/13 18:32:57.431, 99 %, 10304 MiB, 390.11 W, 2880 MHz, 64
2026/09/13 18:32:57.681, 99 %, 10304 MiB, 390.11 W, 2880 MHz, 64
2026/09/13 18:32:57.931, 99 %, 10304 MiB, 449.56 W, 2872 MHz, 61
2026/09/13 18:32:58.181, 99 %, 2 MiB, 449.56 W, 2872 MHz, 61
2026/09/13 18:32:58.460, 0 %, 544 MiB, 315.72 W, 2910 MHz, 55
2026/09/13 18:32:58.710, 0 %, 544 MiB, 315.72 W, 2910 MHz, 55
2026/09/13 18:32:58.960, 0 %, 2144 MiB, 113.02 W, 2910 MHz, 54
2026/09/13 18:32:59.210, 0 %, 4640 MiB, 113.02 W, 2910 MHz, 54
2026/09/13 18:32:59.460, 25 %, 7040 MiB, 95.95 W, 2910 MHz, 53
2026/09/13 18:32:59.711, 25 %, 10304 MiB, 95.95 W, 2910 MHz, 53
2026/09/13 18:32:59.961, 12 %, 10400 MiB, 105.51 W, 2880 MHz, 60
2026/09/13 18:33:00.211, 12 %, 10400 MiB, 105.51 W, 2880 MHz, 60
2026/09/13 18:33:00.461, 99 %, 10400 MiB, 275.60 W, 2902 MHz, 61
2026/09/13 18:33:00.711, 99 %, 10400 MiB, 275.60 W, 2902 MHz, 61
2026/09/13 18:33:00.961, 99 %, 10400 MiB, 440.03 W, 2850 MHz, 64
2026/09/13 18:33:01.211, 99 %, 10400 MiB, 440.03 W, 2850 MHz, 64
2026/09/13 18:33:01.461, 0 %, 10400 MiB, 403.57 W, 2895 MHz, 56
2026/09/13 18:33:01.712, 0 %, 542 MiB, 403.57 W, 2895 MHz, 56
2026/09/13 18:33:01.962, 0 %, 544 MiB, 229.12 W, 2910 MHz, 54
2026/09/13 18:33:02.212, 0 %, 1440 MiB, 229.12 W, 2910 MHz, 54
2026/09/13 18:33:02.462, 27 %, 4000 MiB, 98.73 W, 2910 MHz, 54
2026/09/13 18:33:02.712, 27 %, 6432 MiB, 98.73 W, 2910 MHz, 54
2026/09/13 18:33:02.962, 49 %, 10304 MiB, 100.49 W, 2910 MHz, 54
2026/09/13 18:33:03.213, 49 %, 10400 MiB, 100.49 W, 2910 MHz, 54
2026/09/13 18:33:03.463, 99 %, 10400 MiB, 165.77 W, 2872 MHz, 60
2026/09/13 18:33:03.713, 99 %, 10400 MiB, 165.77 W, 2872 MHz, 60
2026/09/13 18:33:03.963, 99 %, 10400 MiB, 331.86 W, 2902 MHz, 61
2026/09/13 18:33:04.213, 99 %, 10400 MiB, 331.86 W, 2902 MHz, 61
2026/09/13 18:33:04.463, 99 %, 10400 MiB, 445.01 W, 2880 MHz, 64
2026/09/13 18:33:04.713, 99 %, 10400 MiB, 445.01 W, 2880 MHz, 64
2026/09/13 18:33:04.964, 11 %, 21 MiB, 342.04 W, 2910 MHz, 55
2026/09/13 18:33:05.214, 11 %, 544 MiB, 342.04 W, 2910 MHz, 55
2026/09/13 18:33:05.464, 0 %, 544 MiB, 159.98 W, 2910 MHz, 54
2026/09/13 18:33:05.714, 0 %, 3360 MiB, 159.98 W, 2910 MHz, 54
2026/09/13 18:33:05.964, 26 %, 5824 MiB, 98.63 W, 2910 MHz, 54
2026/09/13 18:33:06.214, 26 %, 10304 MiB, 98.63 W, 2910 MHz, 54
2026/09/13 18:33:06.465, 4 %, 10400 MiB, 103.83 W, 2865 MHz, 53
2026/09/13 18:33:06.715, 4 %, 10400 MiB, 103.83 W, 2865 MHz, 53
2026/09/13 18:33:06.965, 99 %, 10400 MiB, 231.79 W, 2902 MHz, 61
2026/09/13 18:33:07.215, 99 %, 10400 MiB, 231.79 W, 2902 MHz, 61
2026/09/13 18:33:07.465, 98 %, 10400 MiB, 391.34 W, 2865 MHz, 64
2026/09/13 18:33:07.715, 98 %, 10400 MiB, 391.34 W, 2865 MHz, 64
2026/09/13 18:33:07.965, 80 %, 10400 MiB, 443.54 W, 2880 MHz, 58
2026/09/13 18:33:08.216, 80 %, 2 MiB, 443.54 W, 2880 MHz, 58
2026/09/13 18:33:08.466, 0 %, 544 MiB, 296.90 W, 2902 MHz, 54
2026/09/13 18:33:08.716, 0 %, 544 MiB, 296.90 W, 2902 MHz, 54
2026/09/13 18:33:08.966, 22 %, 2624 MiB, 98.41 W, 2902 MHz, 54
2026/09/13 18:33:09.216, 22 %, 5152 MiB, 98.41 W, 2902 MHz, 54
2026/09/13 18:33:09.466, 25 %, 9088 MiB, 94.44 W, 2902 MHz, 53
2026/09/13 18:33:09.716, 25 %, 10304 MiB, 94.44 W, 2902 MHz, 53
2026/09/13 18:33:09.967, 61 %, 10400 MiB, 128.18 W, 2872 MHz, 60
2026/09/13 18:33:10.217, 61 %, 10400 MiB, 128.18 W, 2872 MHz, 60
2026/09/13 18:33:10.467, 99 %, 10400 MiB, 273.93 W, 2902 MHz, 61
2026/09/13 18:33:10.717, 99 %, 10400 MiB, 273.93 W, 2902 MHz, 61
2026/09/13 18:33:10.967, 99 %, 10400 MiB, 427.50 W, 2857 MHz, 64
2026/09/13 18:33:11.217, 99 %, 10400 MiB, 427.50 W, 2857 MHz, 64
2026/09/13 18:33:11.467, 0 %, 2 MiB, 387.12 W, 2902 MHz, 56
2026/09/13 18:33:11.726, 0 %, 544 MiB, 387.12 W, 2902 MHz, 56
2026/09/13 18:33:11.976, 0 %, 544 MiB, 235.96 W, 2910 MHz, 54
2026/09/13 18:33:12.226, 0 %, 1952 MiB, 235.96 W, 2910 MHz, 54
2026/09/13 18:33:12.476, 26 %, 4320 MiB, 98.69 W, 2910 MHz, 54
2026/09/13 18:33:12.726, 26 %, 6784 MiB, 98.69 W, 2910 MHz, 54
2026/09/13 18:33:12.976, 60 %, 10304 MiB, 103.71 W, 2910 MHz, 54
2026/09/13 18:33:13.227, 60 %, 10400 MiB, 103.71 W, 2910 MHz, 54
2026/09/13 18:33:13.477, 99 %, 10400 MiB, 171.60 W, 2872 MHz, 61
2026/09/13 18:33:13.727, 99 %, 10400 MiB, 171.60 W, 2872 MHz, 61
2026/09/13 18:33:13.977, 99 %, 10400 MiB, 332.88 W, 2902 MHz, 61
2026/09/13 18:33:14.227, 99 %, 10400 MiB, 332.88 W, 2902 MHz, 61
2026/09/13 18:33:14.477, 99 %, 10400 MiB, 441.79 W, 2872 MHz, 64
2026/09/13 18:33:14.727, 99 %, 10400 MiB, 441.79 W, 2872 MHz, 64
2026/09/13 18:33:14.978, 18 %, 21 MiB, 345.50 W, 2910 MHz, 55
2026/09/13 18:33:15.228, 18 %, 544 MiB, 345.50 W, 2910 MHz, 55
2026/09/13 18:33:15.478, 0 %, 544 MiB, 155.50 W, 2910 MHz, 54
2026/09/13 18:33:15.728, 0 %, 3424 MiB, 155.50 W, 2910 MHz, 54
2026/09/13 18:33:15.979, 27 %, 5888 MiB, 97.99 W, 2910 MHz, 54
2026/09/13 18:33:16.229, 27 %, 10304 MiB, 97.99 W, 2910 MHz, 54
2026/09/13 18:33:16.479, 4 %, 10400 MiB, 103.65 W, 2865 MHz, 53
2026/09/13 18:33:16.729, 4 %, 10400 MiB, 103.65 W, 2865 MHz, 53
2026/09/13 18:33:16.979, 99 %, 10400 MiB, 228.30 W, 2902 MHz, 61
2026/09/13 18:33:17.229, 99 %, 10400 MiB, 228.30 W, 2902 MHz, 61
2026/09/13 18:33:17.480, 99 %, 10400 MiB, 387.70 W, 2865 MHz, 64
2026/09/13 18:33:17.730, 99 %, 10400 MiB, 387.70 W, 2865 MHz, 64
2026/09/13 18:33:17.980, 89 %, 10400 MiB, 446.40 W, 2872 MHz, 58
2026/09/13 18:33:18.230, 89 %, 2 MiB, 446.40 W, 2872 MHz, 58
2026/09/13 18:33:18.480, 0 %, 544 MiB, 299.63 W, 2910 MHz, 55
2026/09/13 18:33:18.730, 0 %, 544 MiB, 299.63 W, 2910 MHz, 55
2026/09/13 18:33:18.980, 15 %, 2688 MiB, 99.04 W, 2910 MHz, 54
2026/09/13 18:33:19.231, 15 %, 5216 MiB, 99.04 W, 2910 MHz, 54
2026/09/13 18:33:19.481, 25 %, 9344 MiB, 96.55 W, 2910 MHz, 53
2026/09/13 18:33:19.731, 25 %, 10304 MiB, 96.55 W, 2910 MHz, 53
2026/09/13 18:33:19.981, 54 %, 10400 MiB, 126.39 W, 2872 MHz, 60
2026/09/13 18:33:20.231, 54 %, 10400 MiB, 126.39 W, 2872 MHz, 60
2026/09/13 18:33:20.481, 99 %, 10400 MiB, 289.49 W, 2902 MHz, 61
2026/09/13 18:33:20.732, 99 %, 10400 MiB, 289.49 W, 2902 MHz, 61
2026/09/13 18:33:20.982, 99 %, 10400 MiB, 424.62 W, 2857 MHz, 64
2026/09/13 18:33:21.232, 99 %, 10400 MiB, 424.62 W, 2857 MHz, 64
2026/09/13 18:33:21.482, 0 %, 10400 MiB, 418.35 W, 2895 MHz, 56
2026/09/13 18:33:21.732, 0 %, 21 MiB, 418.35 W, 2895 MHz, 56
2026/09/13 18:33:21.983, 1 %, 544 MiB, 264.34 W, 2910 MHz, 54
2026/09/13 18:33:22.233, 1 %, 1344 MiB, 264.34 W, 2910 MHz, 54
2026/09/13 18:33:22.483, 44 %, 3520 MiB, 98.56 W, 2910 MHz, 54
2026/09/13 18:33:22.733, 44 %, 5984 MiB, 98.56 W, 2910 MHz, 54
2026/09/13 18:33:22.983, 25 %, 10304 MiB, 94.82 W, 2910 MHz, 55
2026/09/13 18:33:23.233, 25 %, 10400 MiB, 94.82 W, 2910 MHz, 55
2026/09/13 18:33:23.484, 98 %, 10400 MiB, 150.85 W, 2872 MHz, 60
2026/09/13 18:33:23.734, 98 %, 10400 MiB, 150.85 W, 2872 MHz, 60
2026/09/13 18:33:23.984, 99 %, 10400 MiB, 295.62 W, 2902 MHz, 61
2026/09/13 18:33:24.234, 99 %, 10400 MiB, 295.62 W, 2902 MHz, 61
2026/09/13 18:33:24.484, 99 %, 10400 MiB, 442.04 W, 2880 MHz, 64
2026/09/13 18:33:24.734, 99 %, 10400 MiB, 442.04 W, 2880 MHz, 64
2026/09/13 18:33:24.984, 0 %, 2 MiB, 392.71 W, 2902 MHz, 56
2026/09/13 18:33:25.235, 0 %, 544 MiB, 392.71 W, 2902 MHz, 56
2026/09/13 18:33:25.485, 0 %, 544 MiB, 215.38 W, 2910 MHz, 54
2026/09/13 18:33:25.735, 0 %, 1824 MiB, 215.38 W, 2910 MHz, 54
2026/09/13 18:33:25.985, 27 %, 4352 MiB, 99.45 W, 2910 MHz, 54
2026/09/13 18:33:26.235, 27 %, 6816 MiB, 99.45 W, 2910 MHz, 54
2026/09/13 18:33:26.485, 57 %, 10304 MiB, 104.38 W, 2910 MHz, 54
2026/09/13 18:33:26.736, 57 %, 10400 MiB, 104.38 W, 2910 MHz, 54
2026/09/13 18:33:26.986, 99 %, 10400 MiB, 177.51 W, 2872 MHz, 60
2026/09/13 18:33:27.236, 99 %, 10400 MiB, 177.51 W, 2872 MHz, 60
2026/09/13 18:33:27.486, 99 %, 10400 MiB, 317.35 W, 2902 MHz, 61
2026/09/13 18:33:27.736, 99 %, 10400 MiB, 317.35 W, 2902 MHz, 61
2026/09/13 18:33:27.986, 99 %, 10400 MiB, 436.67 W, 2872 MHz, 64
2026/09/13 18:33:28.236, 99 %, 10400 MiB, 436.67 W, 2872 MHz, 64
2026/09/13 18:33:28.487, 0 %, 2 MiB, 350.36 W, 2910 MHz, 55
2026/09/13 18:33:28.737, 0 %, 544 MiB, 350.36 W, 2910 MHz, 55
2026/09/13 18:33:28.987, 0 %, 544 MiB, 165.43 W, 2910 MHz, 54
2026/09/13 18:33:29.237, 0 %, 3136 MiB, 165.43 W, 2910 MHz, 54
2026/09/13 18:33:29.487, 27 %, 5600 MiB, 98.37 W, 2910 MHz, 54
2026/09/13 18:33:29.737, 27 %, 10304 MiB, 98.37 W, 2910 MHz, 54
2026/09/13 18:33:29.988, 13 %, 10304 MiB, 104.63 W, 2910 MHz, 54
2026/09/13 18:33:30.238, 13 %, 10400 MiB, 104.63 W, 2910 MHz, 54
2026/09/13 18:33:30.488, 99 %, 10400 MiB, 205.33 W, 2902 MHz, 61
2026/09/13 18:33:30.738, 99 %, 10400 MiB, 205.33 W, 2902 MHz, 61
2026/09/13 18:33:30.988, 99 %, 10400 MiB, 344.67 W, 2872 MHz, 65
2026/09/13 18:33:31.238, 99 %, 10400 MiB, 344.67 W, 2872 MHz, 65
2026/09/13 18:33:31.489, 99 %, 10400 MiB, 443.58 W, 2872 MHz, 64
2026/09/13 18:33:31.739, 99 %, 2 MiB, 443.58 W, 2872 MHz, 64
2026/09/13 18:33:31.989, 8 %, 544 MiB, 303.99 W, 2910 MHz, 55
2026/09/13 18:33:32.239, 8 %, 544 MiB, 303.99 W, 2910 MHz, 55
2026/09/13 18:33:32.489, 0 %, 1920 MiB, 150.32 W, 2910 MHz, 54
2026/09/13 18:33:32.739, 0 %, 4480 MiB, 150.32 W, 2910 MHz, 54
2026/09/13 18:33:32.990, 25 %, 6880 MiB, 96.49 W, 2910 MHz, 53
2026/09/13 18:33:33.240, 25 %, 10304 MiB, 96.49 W, 2910 MHz, 53
2026/09/13 18:33:33.490, 0 %, 10304 MiB, 105.13 W, 2910 MHz, 59
2026/09/13 18:33:33.740, 0 %, 10304 MiB, 105.13 W, 2910 MHz, 59
2026/09/13 18:33:33.990, 99 %, 10304 MiB, 244.83 W, 2902 MHz, 61
2026/09/13 18:33:34.240, 99 %, 10304 MiB, 244.83 W, 2902 MHz, 61
2026/09/13 18:33:34.490, 99 %, 10304 MiB, 394.30 W, 2872 MHz, 64
2026/09/13 18:33:34.741, 99 %, 10304 MiB, 394.30 W, 2872 MHz, 64
2026/09/13 18:33:34.991, 49 %, 10304 MiB, 440.58 W, 2887 MHz, 57
2026/09/13 18:33:35.241, 49 %, 21 MiB, 440.58 W, 2887 MHz, 57
2026/09/13 18:33:35.492, 1 %, 544 MiB, 288.61 W, 2910 MHz, 54
2026/09/13 18:33:35.742, 1 %, 544 MiB, 288.61 W, 2910 MHz, 54
2026/09/13 18:33:35.992, 36 %, 3296 MiB, 99.07 W, 2910 MHz, 54
2026/09/13 18:33:36.242, 36 %, 5760 MiB, 99.07 W, 2910 MHz, 54
2026/09/13 18:33:36.492, 25 %, 10304 MiB, 94.90 W, 2910 MHz, 53
2026/09/13 18:33:36.743, 25 %, 10304 MiB, 94.90 W, 2910 MHz, 53
2026/09/13 18:33:36.993, 96 %, 10304 MiB, 137.94 W, 2887 MHz, 60
2026/09/13 18:33:37.243, 96 %, 10304 MiB, 137.94 W, 2887 MHz, 60
2026/09/13 18:33:37.493, 99 %, 10304 MiB, 283.07 W, 2902 MHz, 61
2026/09/13 18:33:37.743, 99 %, 10304 MiB, 283.07 W, 2902 MHz, 61
2026/09/13 18:33:37.993, 99 %, 10304 MiB, 437.24 W, 2872 MHz, 64
2026/09/13 18:33:38.243, 99 %, 10304 MiB, 437.24 W, 2872 MHz, 64
2026/09/13 18:33:38.493, 0 %, 2 MiB, 397.55 W, 2902 MHz, 56
2026/09/13 18:33:38.751, 0 %, 544 MiB, 397.55 W, 2902 MHz, 56
2026/09/13 18:33:39.001, 0 %, 544 MiB, 244.61 W, 2910 MHz, 54
2026/09/13 18:33:39.251, 0 %, 2176 MiB, 244.61 W, 2910 MHz, 54
2026/09/13 18:33:39.501, 27 %, 4736 MiB, 98.65 W, 2910 MHz, 54
2026/09/13 18:33:39.751, 27 %, 7136 MiB, 98.65 W, 2910 MHz, 54
2026/09/13 18:33:40.001, 66 %, 10304 MiB, 103.96 W, 2910 MHz, 54
2026/09/13 18:33:40.252, 66 %, 10400 MiB, 103.96 W, 2910 MHz, 54
2026/09/13 18:33:40.502, 99 %, 10400 MiB, 184.15 W, 2880 MHz, 61
2026/09/13 18:33:40.752, 99 %, 10400 MiB, 184.15 W, 2880 MHz, 61
2026/09/13 18:33:41.002, 99 %, 10400 MiB, 337.89 W, 2902 MHz, 61
2026/09/13 18:33:41.252, 99 %, 10400 MiB, 337.89 W, 2902 MHz, 61
2026/09/13 18:33:41.502, 99 %, 10400 MiB, 441.99 W, 2872 MHz, 64
2026/09/13 18:33:41.752, 99 %, 10400 MiB, 441.99 W, 2872 MHz, 64
2026/09/13 18:33:42.002, 18 %, 542 MiB, 341.94 W, 2910 MHz, 55
2026/09/13 18:33:42.253, 18 %, 544 MiB, 341.94 W, 2910 MHz, 55
2026/09/13 18:33:42.503, 0 %, 1472 MiB, 150.09 W, 2910 MHz, 54
2026/09/13 18:33:42.753, 0 %, 4032 MiB, 150.09 W, 2910 MHz, 54
2026/09/13 18:33:43.003, 26 %, 6464 MiB, 96.39 W, 2910 MHz, 54
2026/09/13 18:33:43.253, 26 %, 10304 MiB, 96.39 W, 2910 MHz, 54
2026/09/13 18:33:43.504, 4 %, 10400 MiB, 103.79 W, 2910 MHz, 54
2026/09/13 18:33:43.754, 4 %, 10400 MiB, 103.79 W, 2910 MHz, 54
2026/09/13 18:33:44.004, 99 %, 10400 MiB, 241.07 W, 2902 MHz, 61
2026/09/13 18:33:44.254, 99 %, 10400 MiB, 241.07 W, 2902 MHz, 61
2026/09/13 18:33:44.504, 98 %, 10400 MiB, 401.75 W, 2865 MHz, 64
2026/09/13 18:33:44.754, 98 %, 10400 MiB, 401.75 W, 2865 MHz, 64
2026/09/13 18:33:45.004, 60 %, 10400 MiB, 435.96 W, 2880 MHz, 58
2026/09/13 18:33:45.255, 60 %, 2 MiB, 435.96 W, 2880 MHz, 58
2026/09/13 18:33:45.508, 0 %, 544 MiB, 290.70 W, 2910 MHz, 55
2026/09/13 18:33:45.758, 0 %, 544 MiB, 290.70 W, 2910 MHz, 55
2026/09/13 18:33:46.009, 8 %, 2816 MiB, 120.67 W, 2910 MHz, 54
2026/09/13 18:33:46.259, 8 %, 5376 MiB, 120.67 W, 2910 MHz, 54
2026/09/13 18:33:46.509, 25 %, 10304 MiB, 96.36 W, 2910 MHz, 53
2026/09/13 18:33:46.759, 25 %, 10304 MiB, 96.36 W, 2910 MHz, 53
2026/09/13 18:33:47.009, 39 %, 10432 MiB, 119.46 W, 2857 MHz, 60
2026/09/13 18:33:47.259, 39 %, 10432 MiB, 119.46 W, 2857 MHz, 60
2026/09/13 18:33:47.510, 99 %, 10432 MiB, 284.46 W, 2902 MHz, 61
2026/09/13 18:33:47.760, 99 %, 10432 MiB, 284.46 W, 2902 MHz, 61
2026/09/13 18:33:48.010, 99 %, 10432 MiB, 436.81 W, 2835 MHz, 64
2026/09/13 18:33:48.260, 99 %, 10432 MiB, 436.81 W, 2835 MHz, 64
2026/09/13 18:33:48.510, 0 %, 2 MiB, 381.61 W, 2902 MHz, 56
2026/09/13 18:33:48.760, 0 %, 544 MiB, 381.61 W, 2902 MHz, 56
2026/09/13 18:33:49.010, 0 %, 544 MiB, 232.03 W, 2910 MHz, 54
2026/09/13 18:33:49.260, 0 %, 2208 MiB, 232.03 W, 2910 MHz, 54
2026/09/13 18:33:49.511, 27 %, 4768 MiB, 99.42 W, 2910 MHz, 54
2026/09/13 18:33:49.761, 27 %, 7168 MiB, 99.42 W, 2910 MHz, 54
2026/09/13 18:33:50.011, 63 %, 10304 MiB, 105.30 W, 2910 MHz, 54
2026/09/13 18:33:50.261, 63 %, 10432 MiB, 105.30 W, 2910 MHz, 54
2026/09/13 18:33:50.511, 99 %, 10432 MiB, 174.65 W, 2857 MHz, 60
2026/09/13 18:33:50.761, 99 %, 10432 MiB, 174.65 W, 2857 MHz, 60
2026/09/13 18:33:51.012, 99 %, 10432 MiB, 335.08 W, 2902 MHz, 61
2026/09/13 18:33:51.262, 99 %, 10432 MiB, 335.08 W, 2902 MHz, 61
2026/09/13 18:33:51.512, 99 %, 10432 MiB, 437.75 W, 2872 MHz, 64
2026/09/13 18:33:51.762, 99 %, 2 MiB, 437.75 W, 2872 MHz, 64
2026/09/13 18:33:52.033, 18 %, 544 MiB, 322.85 W, 2910 MHz, 55
2026/09/13 18:33:52.283, 18 %, 544 MiB, 322.85 W, 2910 MHz, 55
2026/09/13 18:33:52.533, 0 %, 2144 MiB, 141.73 W, 2910 MHz, 54
2026/09/13 18:33:52.783, 0 %, 4640 MiB, 141.73 W, 2910 MHz, 54
2026/09/13 18:33:53.033, 25 %, 7040 MiB, 97.93 W, 2910 MHz, 54
2026/09/13 18:33:53.284, 25 %, 10304 MiB, 97.93 W, 2910 MHz, 54
2026/09/13 18:33:53.534, 2 %, 10400 MiB, 103.57 W, 2910 MHz, 53
2026/09/13 18:33:53.784, 2 %, 10400 MiB, 103.57 W, 2910 MHz, 53
2026/09/13 18:33:54.034, 99 %, 10400 MiB, 251.57 W, 2902 MHz, 61
2026/09/13 18:33:54.284, 99 %, 10400 MiB, 251.57 W, 2902 MHz, 61
2026/09/13 18:33:54.534, 99 %, 10400 MiB, 415.46 W, 2857 MHz, 64
2026/09/13 18:33:54.784, 99 %, 10400 MiB, 415.46 W, 2857 MHz, 64
